"grp","ipcrtiv","impfree","impfun","ipgdtim","impdiff","ipadvnt","imprich","iprspot","ipshabt","ipsuces","impenv","ipeqopt","ipudrst","iplylfr","iphlppl","impsafe","ipstrgv","ipfrule","ipbhprp","ipmodst","imptrad"
"AT",1.70995958306987,1.18452473951046,-1.04539457838555,1.0791404141472,1.01971952568247,2.19732034637349,1.49946036658858,-1.59083492639486,2.66132178368042,1.30473187877986,-0.711391354517707,-0.861018379241513,-3.159828822255,-1.27932490114816,-2.72511236227869,-1.92442515537448,-4.8101957026001,-4.17684866380976,-3.12061270666674,-1.82993473619428,-3.17442326082828
"AT",-0.578981935270875,-1.48650769645968,0.560088778206313,-1.74474520217859,0.471044629217393,-2.21395353019355,0.807450934679188,-1.75904187608341,0.393230324759901,-1.01082707371427,1.53750552610157,0.326725208805356,1.02888848898295,-0.0435192582812316,0.165056908577304,-2.1550215093802,-0.923640031288298,-0.726473024928888,-0.608713529236819,-1.573543672909,-1.56518215655735
"AT",1.46888971668371,1.5656110991465,0.251184261109715,0.394826795498754,0.0396448693075341,-0.804613630288831,-0.706193299257846,0.0972129387116236,-1.18432827781707,-0.453971472743678,0.465350407063773,2.45099324080733,-0.323656996439818,1.81076789705758,2.3283674279514,0.569268029843593,0.335207574069654,-0.272100113006578,0.546347823667599,0.189165949181296,1.40599939110351
"AT",0.457150430054407,3.22223701701369,0.248768432715639,0.714632319959037,0.948806569114548,1.1730469448162,-0.810270986535938,0.281016955331785,1.58250817951177,-0.805004403161611,0.0792640444000918,0.167699329012489,1.07307674003315,1.43865703949591,1.10534418468651,1.4905749329929,0.980475020246444,1.1947218892714,-0.154256398125719,1.75594675936317,1.72825700451783
"AT",0.0284405016810355,-2.20473578345468,-3.79021847326135,-0.224938588403901,0.804229530183056,-0.844775612773526,-1.96196468520015,-0.46312852214193,-1.99746078962825,-0.981104575458397,0.364124983759413,1.36270725584451,-1.38129850010489,1.6128179773959,-1.37393788684535,-0.731645980670286,-1.30258742242415,0.558108719001553,-1.17365560400548,-0.513521953753966,-0.312668360964593
"AT",-2.43256113444883,-1.65340281926882,-2.40676020321787,-1.71793704610893,0.141083259457331,0.391777258771523,0.00474901096326883,-0.123685415158825,-1.91279542427198,-1.56232880543482,-0.562766353484259,-0.687941886122527,-1.11381244209537,-0.124025928445605,0.207286208523059,-0.756290883984753,0.210051509028541,-0.663343799140702,0.783797111624727,-0.2441631417179,0.558579743330561
"AT",0.303920645365867,0.105536916718091,-2.54002392583083,-0.0963872275046926,-0.356545613325837,-1.2079067437364,0.333212475504887,-0.198046072106346,-0.72408576926805,0.212061221913869,1.37131731076915,0.597226204315106,1.4181558045162,1.1723637705898,0.515349956623705,2.20654555264075,1.00510594652574,0.154216706043752,2.0203507612758,0.0978920471309382,-0.141980896328158
"AT",4.2895711778299,2.17789254169431,3.74139251573845,3.26374974100449,1.93265657711725,1.08926258462516,0.523742132406876,2.92069729470952,3.17357132724516,2.88770168949332,-1.21053348551996,-1.63939809084305,-1.34047991233307,-2.87795063987232,-2.40268379900319,-3.06853193280492,-1.30735321460967,-1.2036143686893,-1.76792709075147,-2.32650779227085,-2.32948689920085
"AT",-0.0752058515883683,-1.29669445877354,-0.0337587234136121,1.47506866585484,1.59996896445264,1.55257737063802,1.25045934479044,0.623458913474274,0.183818780093011,-0.99365367181681,2.52006267341395,1.74046405996802,0.535591730901395,1.58343116751488,1.61997918804031,2.56307162370256,-0.329856778242727,3.08647012652747,2.22807291662777,0.437544016067392,1.48308439051025
"AT",1.45197933011183,1.82516255382906,2.81320286220797,1.15782754347136,0.188827169139926,1.49232663837412,1.10305850812969,1.26878483744093,0.0878562071107144,0.151181348740149,1.69951612954763,1.43599266807065,2.67778801049303,1.45035384954285,0.37696582295719,1.4128428000591,-0.858326183430019,-0.0487202232648165,1.59204608834386,0.164594641510704,0.590051141412098
"AT",-2.24572468604199,-1.17811119521039,-2.07068317738604,-1.61911420469748,-1.41565636420074,-2.07696071858544,-2.92096347785946,-0.673675884676662,-0.330820959567541,-2.68408945814333,0.622539225047859,-0.503494679657668,-0.400712894259372,1.79652403844393,-1.15812226639218,-0.248010869357467,-0.149439133251661,-1.40168560347145,1.60364784394954,0.561048358672453,-2.83552141053811
"AT",-0.809358677340929,-2.2453688812106,-1.50170449555472,0.722075726324337,0.718823599450195,-0.939928163748196,-1.15175875926622,1.62257142847165,-0.54054339805224,-1.55618741923485,0.630881121859087,2.24888940446743,0.111727805551779,-0.326863819201272,-0.658482562746426,1.50147699098179,0.867987963136722,-0.620473234818876,0.683948396490157,-1.17369352631156,0.559099695149705
"AT",0.702647767056863,1.56406348111623,1.53280047470763,1.98267228443289,-1.09827309421288,1.16884587124412,-1.68904846061978,0.300842296139948,0.912274454539571,0.479323954597138,4.04629050302355,3.45051971633307,0.449494717029614,3.43755993515441,2.46761524180863,0.701899800258959,3.15253858874795,3.70267441652805,2.67229080004107,2.82050946438564,1.72733111724355
"AT",0.484236128348769,-0.34123709494551,0.115497807788436,-0.318427623512816,-1.11594006305879,-1.46978696351,-0.479972157359812,-1.02467985154064,-1.89537051912181,0.960520898390889,-1.6170537576339,-1.04327930166954,-4.04138832261089,-1.14976518313075,-5.76367599410109,-2.91887660997674,-2.96495729392118,-2.37453213819254,-2.11630006903007,-2.6337722192128,-1.80246557752132
"AT",-0.0582505013429952,1.8915298539949,0.366581980285172,0.594474788923843,0.954784866369328,-1.7222598614685,-1.87762740767067,0.843868800898336,-0.198400352958909,-0.934640139821808,0.557493949535846,-1.69825694602689,0.336475674385502,-1.3135273339894,-1.25585184669409,0.145638032185722,-0.321504161652481,0.240740027181412,1.43431620823943,-2.54681992982873,-0.0443379990414478
"AT",2.36816023914788,0.403495011885015,1.47268964265443,-1.00603106800927,0.71114342123055,1.82105070229825,0.218784150942153,1.3829104851679,1.65566790650215,1.80350037035857,2.16198700147986,1.25875939658656,0.358456774657023,1.42508555803321,0.325965342623506,1.78471999021201,2.37750786451772,-0.0806183477845206,1.60503707903612,1.25879790609611,1.82555584319259
"AT",-0.875489223078403,0.190710063134632,-1.08013569991303,0.228232336588766,-0.20173082791534,1.63174966126581,-1.14808568408723,0.222489242533619,-0.56522104384465,2.37629499089515,-1.12908843637363,-0.860850501946154,-0.918766276141597,-2.64319655961395,-1.94657500809275,-2.0348253867295,-0.180593272743924,-2.13291417573916,-2.15551241149703,-1.7236096520718,-1.15004847618418
"AT",1.75222335743556,1.93791823786288,2.97397573103841,0.449823817129196,2.27645645440434,1.29495172860782,3.44908218495142,1.7666070061325,2.2388325875302,0.775293331894327,0.494088681879768,-0.368144847488458,-1.14827923770139,-1.81338240465462,2.76376862237314,-0.171994218493294,0.773667393981215,-0.985283524450794,-1.39950016473329,-0.161377499247402,-1.42387533349208
"AT",-0.042164782046991,-0.330186395114767,0.310224742346218,-2.39538376092575,-0.526797173457969,0.0562825743557267,-1.27103013420581,-0.156637018547073,0.590884083381169,0.189754889989834,-0.803554284262125,-0.111575859359368,-0.724723906162989,-2.69850408594751,-0.61401421343495,-1.38479679905127,0.70996487290526,0.273709786879389,-0.78550679241299,-1.19895554134616,-2.43222249225493
"AT",3.43700259013065,1.6025064687165,3.64639572242721,1.41384345078977,2.73239625142608,3.31751065811694,1.62338515019519,2.21841643675748,3.2795421261072,2.3392251118935,0.683517358435036,2.16051616406083,1.8001217922916,1.0521051310585,-0.759519181984597,2.60519592570639,-0.468547317312446,0.309547379468093,0.981650089531164,0.0375228255508061,0.574494971867859
"AT",-0.744083717518591,0.53505033158945,-1.61463287397085,1.5306403799487,-0.192574239076784,-0.795247898824413,0.327000633242436,1.80016242658207,0.12275595607648,0.249471703855001,-2.75324257537247,-1.68607221585516,-1.82180288690571,-0.817997350858115,-2.11827051357002,-1.02442098212043,-2.87276628098288,-0.512237172981311,-2.49765470273329,-3.06253546750812,-2.85602867579648
"AT",-0.172841119619674,-0.0531883938545686,-0.110929713444601,-1.55163626301769,-0.404300578337014,-1.13715464747565,-1.08751243323452,0.983427789313245,-0.626832991689147,0.0653316365167579,0.387887746950484,2.52565175236446,1.25900035664907,2.31784116574711,1.73240897818387,1.14655222641286,1.97515600542223,1.31506568662519,1.72817545208101,2.03325384540067,1.89899385091663
"AT",-3.11978544722172,0.0380621275685478,-1.84883503090912,-1.4996543171537,-0.719521713927794,-0.582250873570037,-1.59727840043034,-2.20799823855596,-1.35558594688236,-2.01280954486386,0.373442031164929,-2.93075464120367,0.321549639652225,-0.350202271180853,0.337157702321082,-1.14563426436659,1.06970396216087,-1.59188757034844,-0.769925288948714,-1.2832299915026,1.03303957709945
"AT",-0.776266228705071,0.155629073935561,-0.878202739446806,-1.25480405253059,-1.53897245862406,-2.19241516838964,-1.88094698726487,-2.78139289541834,-1.84994116608651,-1.05278256520226,1.72849187040305,0.974293980185567,1.23406389265357,0.0629434471956023,-0.0521528914858258,2.55960826794242,0.461067072323721,0.345123504598053,-0.512343986164691,-0.0684035115352717,1.22178357968022
"AT",-0.221603360579793,1.44169341965843,0.15128682025956,0.556117359939951,-0.00027036942045797,0.264159581128838,0.921856002913255,-0.0440892880880143,0.220888237587177,0.549220424410136,0.454041660426733,-0.334925787302597,-0.256087755030511,-2.57198473222737,-0.621197220711233,-0.429918752152601,-4.08235384856219,-2.43591036757725,-2.26228071621376,0.16494091278607,-1.02612952401435
"AT",0.344555139683711,-0.353077572222603,-0.074669049603986,1.01290884897536,-0.173714643655012,1.13446410181072,1.9178957375397,-0.127189452390295,-0.099479780873827,-0.221510965836667,-2.24652776870277,-1.13402797002718,0.234131069603527,-1.49278653677996,-0.980813143434939,-1.12058553687784,-1.44191021404456,-0.922763533307776,-1.50609202428572,-0.97463428155617,-1.84564052378185
"AT",-0.643034791875279,-1.93194682871595,-3.44038946905397,-0.951885876531871,-0.17135816779829,-0.325393674982718,-1.8420772935844,-0.676264116993544,-1.33164228286474,-0.0633673515992873,-0.454740365498016,1.63196295844982,1.81094265339946,3.00435677767813,1.08893529355112,-1.09523673807617,2.28202318050037,1.52603829761836,1.61530191419102,3.03864833685999,1.23553500994025
"AT",1.70347771944498,1.16873460059018,0.561799434587263,2.82423693266432,-0.961468746875887,-0.949790756140278,0.0992984270081845,-1.08146950687959,0.109344419799635,0.600342945154488,3.16686364545449,3.43029003714575,1.37213855063324,1.02913695508271,1.44613877955062,1.70973681999499,3.50003940433671,0.932034487341977,1.66532021862146,0.956494684039493,3.90476348176189
"AT",-0.00591546218190476,0.612508092234811,1.83997397622596,2.17886223936475,1.68109397569579,3.15299347014997,3.63922220787449,2.00261564071477,1.96790883651594,2.64731319159079,1.03700094149551,0.970938482541802,1.31612514641428,1.92698403521207,0.41249326192534,2.46781319395744,1.0069476754583,-1.79233359859346,1.12510130486074,0.823378816124842,0.265170468399613
"AT",-0.766157713762401,-0.428334277204503,-0.478071757692259,-2.10262321317657,1.66073261937373,-1.95208135238891,-0.148562579761781,-0.304781966417444,-0.295379187567282,-1.14871745433219,1.29695842032527,0.332850303464364,0.529473400440018,1.8369711642828,0.284070871922703,1.51825653244561,0.962633195335439,-0.161405147010118,-0.0991327967939138,-0.57672303129337,1.72931435896694
"AT",0.505241243768583,0.364622623796607,0.336388528769854,-0.508095969602366,0.814458271214467,-1.21000936172005,-0.84664646603036,-0.547585609439013,-2.23034958327502,-0.976910354875296,-0.241010463847702,-0.00827083104584253,-1.01107549258571,-0.472093582238782,-1.29710703209786,-0.304921563535249,-1.93636160996648,-0.454169904919126,-0.424733270663648,-1.20321827560756,-1.1454933558389
"AT",0.865382068825201,3.08673832983093,0.0539035364792108,1.05725959439879,0.129751022127568,1.22110017607119,-0.350241397179305,2.75586264582277,1.09074815700893,-0.221848748080987,-0.33622938073811,-1.03818461557278,0.774602812279771,0.762481677165591,-1.03559249935431,-0.0679441005012903,3.07719121830201,-0.18124638007206,-0.304400200063433,-1.8512175448255,-0.715744483462504
"AT",-1.83542706833513,0.46492934697821,-0.179264232089595,-0.00566249613706154,-2.5031336096726,0.565367054298802,-0.104292571714521,0.303150656084592,1.39447608140837,0.539625565374424,0.945336992088558,-0.0808980518245758,0.597866193334841,1.23738406409061,0.500931737905559,-0.119025151564735,0.948916750612899,0.0120136050961471,-1.66062016696164,-0.344293920586635,0.469789725094015
"AT",0.965917063624172,0.1057907149276,2.06212905940313,-1.38957585313265,0.488140153040969,0.0797276270326039,0.132376989851283,0.208157792716222,-0.233452184249609,1.34813541183437,-0.303765092176314,1.14943900478884,-1.87267371634416,-0.278130579764413,-0.471112189908701,-0.137205561987788,0.278659570066391,0.703385126119286,0.96463165593014,-0.137911687458665,-0.664958749641062
"AT",-0.00851548046089927,0.323692813834061,1.77951426671846,-0.640962306682919,-0.59689239019332,-0.430316010289238,-0.603552749962563,0.837610628074783,0.974260464954968,-0.643845286007999,2.49617478834957,1.65364091971985,1.24336774869526,0.895596604675654,2.2225720405809,0.672015692044986,2.25322993505958,2.7605124715373,1.13820704038928,2.13395950287645,0.385986006316511
"AT",0.409447180312908,-0.638236154732864,-0.342888511823107,0.221639367061009,-0.077801477623999,1.08651003081611,1.00506155165532,1.12341452352935,-0.250305823442104,-1.38173718938104,-1.0640597422281,-1.77495235828062,-2.98955029531908,-1.94810220613749,-1.13220471761124,-3.20826345933605,-1.30275271193841,-2.21947652434537,-2.79137510825568,-0.996992422797751,0.108014408127027
"AT",2.61981225529236,2.13183823258469,0.433208956573719,0.648205173652993,1.47951825382044,-0.371436564628158,0.0920348025481439,-0.801373192575438,0.559333048961445,-0.422817558541909,1.82711459266659,1.91118076749763,0.00255164957246601,0.913828191767852,-0.138086787624389,1.22507606663568,0.701461036948145,3.39768916122318,2.46063001778799,2.8552064683723,2.16057474355629
"AT",-0.248166189677117,-2.31225028408556,-2.4652566961457,0.274786855058899,-1.19651017846498,-0.773673048153903,1.50038029706408,1.91929816828452,-0.392916559019767,-1.01655147584868,1.28725316919336,3.40550461604059,0.545787020470262,2.01434576018253,1.90495845144116,-0.533886529511807,0.82167303325562,1.65910856214122,0.537675544854764,2.43962713931907,0.0115776044159505
"AT",0.637914397874396,-0.600790671076145,-0.202337959023493,-0.684459869276749,-1.12892244887083,-2.11768760175358,-0.469529974366039,-2.95605446472475,-0.688767644878852,-2.94187863819343,-0.475282592375787,-1.8429219351246,-0.909920657376451,-0.0335364972542251,-1.0301448483876,-0.560237551662358,-0.300200675249156,-0.739156326578407,-0.4030080520988,1.57032479207094,0.327958083363663
"AT",-1.83665840854412,-1.2512676614892,-0.312179807224555,0.940690225130842,-1.66411473426866,0.0631769467152445,0.397310566267661,1.18100767669921,-0.89340713602939,0.309184562921267,-0.429886431587496,-0.00886318281548931,-3.60649137066691,-2.32701664390357,-1.52811925373341,-3.12322686051507,0.215111757167004,-2.22399372889334,-1.23301558701211,-3.21420162796856,0.094092499808109
"AT",-1.7263626976674,0.52396215816821,-0.327337746960436,-0.937290514448028,0.00947432092989047,-1.97343321230503,0.834904778614322,-0.740081954080967,-0.484135595999597,1.25455440926999,-1.89769220232625,-0.80837934131566,-1.08693612877692,-0.71179653970328,-1.19032278535872,-0.329023462377665,-1.11071411493662,-2.56840099623445,-0.723544537355473,-1.34800658836415,-2.1170535496613
"AT",0.822067488079828,1.5579708909641,1.54385099548197,-0.826554847552697,1.40164302585774,0.781160836252927,0.160377540607757,3.24050981960217,1.78916508420737,-0.084390756638138,-1.16526796323186,1.05355170505467,2.23855777783421,0.410072344332023,-1.08233594122673,0.142015340666554,2.37505145500162,-0.643702185982362,0.704091588720927,-0.233484857014534,0.283345105027837
"AT",-1.87491160393338,-0.989760441917611,-0.4868555620891,-0.839823767162062,-0.534829269714897,-0.403174778034392,-0.812188186144242,-0.00676926718926149,-0.521746451326046,-0.464483854196068,-1.71939943706567,-0.77681771737219,-0.597274949378023,0.462224247056673,-0.429796954762743,0.926130506064125,-0.500292121132447,0.557485394894284,-0.616073649447553,-0.948385101857038,1.02455174799068
"AT",-0.651158659704624,0.731950609081538,0.317169946531045,0.809419363718392,-1.20745147513411,-0.0225462345577044,-0.0751289846550744,0.876709956905959,0.958215728794308,0.465844950064437,0.912031645177833,2.04413770759658,3.74406139189923,1.98101704627183,3.65081583866329,1.65043553154142,1.52354078955724,3.31591310153954,2.04759732005099,0.750011395535081,1.51153858899632
"AT",-0.81285026210674,-0.794258852040188,-0.591586429835652,0.927060022503112,0.395859076615305,-0.463661770236541,-0.228397345923197,0.589121076842218,-0.895489628265431,-1.6195048338109,1.59882225606517,-0.0408914835661892,1.60221392013992,0.190494029045804,0.645727502748348,1.3293637508003,1.42717258969224,-0.273850623208338,-0.111640309613649,0.859542670730889,1.57914763481349
"AT",0.0749439563491684,0.332125595917206,0.746510712644378,-0.731634764126984,0.0324510997164055,1.61759683211331,-0.498651439769272,-0.638325507401828,-0.243928505857261,1.93396276468455,2.88739784102701,2.62193992755642,2.64443175072313,1.55227660084539,3.29239950864096,2.09349810910733,2.36736745104944,1.52796231545904,2.39350444609145,3.43601481082838,3.7166313482476
"AT",-2.86098102955214,-1.55859893715982,-1.50386506957565,-1.39765211209987,-1.53154130075679,-0.828682272016694,0.31586906579413,-0.403221310262775,-0.661486080858458,-2.25840137688229,0.335703551671999,1.4916872185195,-0.658097374220745,1.21993020761657,0.33250328772146,-0.325780226106131,-0.954491096631611,0.514877476641856,1.13886361787386,1.23662788381267,1.41495269128713
"AT",-1.86911822141864,-2.28394305810162,-2.97736267933663,-1.7848203282369,-3.29210093709437,-4.10689112562843,-3.67403224685983,-1.91457932285428,-2.58574915427688,-3.84175593436945,0.448268854731478,0.259544694323262,0.135270978155297,2.10349369540849,-0.390649601794556,-0.958992095225195,-0.404309720251154,0.259576081952576,-0.232947738082501,0.953862392879949,-0.0605010626738408
"AT",-0.989248401227234,0.268134201293754,-1.44261560135376,-1.04889062846614,-0.555213351042591,-0.427440289779125,-0.880295174971788,-2.19213130866657,1.34134066342792,0.273564637737156,0.150572342706273,0.701848868503156,0.322898947624895,0.219681223992497,-1.4667499934571,-1.52800149136987,-1.84570518604973,-2.10418575824584,-3.42222920780854,-0.632442659357688,-0.833584051688918
"AT",0.46469566352602,-0.944039909458022,0.770885865155803,0.0407253081136315,-1.42049546871093,-0.0939244610325405,0.331965384234751,-1.67000237716475,-1.01562904566315,0.315733072877163,-1.66676769522858,-1.92381829227981,-1.29610181825906,-0.104766907939174,1.06630277178744,-1.15014586833663,0.905600033797852,-1.91326552124822,-0.0300103706212403,-0.963143169462731,0.158239886529288
"AT",0.896023855498614,3.02002363980822,0.372281385614858,0.634554889425931,0.219991311185743,1.66215817877447,2.28211945874315,0.12418724498547,1.55955273846585,1.59311542636155,1.20809992056323,1.48111661327344,-1.4700467967226,1.62555635570638,2.00301677417041,0.331094928489544,1.59488599074689,1.06982774042097,1.59098251580437,0.418619493068407,0.289136936788677
"AT",-0.458250707538339,0.463532833157382,1.31379862992162,-1.82564412170074,-0.602704267066767,0.383517236934523,-1.01109516428025,0.303660649815255,-0.303451184122596,-1.24275001201617,-2.50681063048204,-2.85331800109596,-1.93904615762619,-0.285777721487138,-2.083449667924,-2.28977660858538,-1.8304642058021,-2.65846824540223,-2.37630455045201,-2.73388127986551,-3.15481693592739
"AT",1.18132229355967,0.379168568788028,2.10519699871293,-1.46465111475955,1.9276359839959,0.888078706745438,-0.49650555173007,0.452273109443984,0.378059370439616,-1.02140957595181,2.14587254597601,-0.326857319934379,1.0780244767792,-0.200805472929962,0.171502391173294,-1.1910642129715,-0.163565200924221,-1.37383742142921,0.416365738376394,-1.45792192881582,-0.967856461967002
"AT",-2.64278286114487,-2.32934646655921,-2.84892820774063,-3.26397342241779,-2.59627865299384,-3.00157963166276,-1.84158359085774,-4.15101816941578,0.0725127212361139,-0.945918141445899,-0.957497161223182,1.37913513547987,2.49179849949036,2.63251752101678,1.49519739337395,0.832379105215501,0.604958745425006,1.23508810725927,2.34140058355705,0.300756357937865,1.04429023136321
"AT",1.45949736773846,0.492961609400637,1.77460330068798,0.791102847336129,1.57516950707556,-0.402923631279689,0.286762075222771,1.31924830127186,0.768724052033304,0.151367155859756,0.318085636001739,2.06360224921245,1.56690134932639,-0.601594393677006,-0.87874204204219,0.799982962212037,0.354863009893928,0.229849124126812,-0.0747098230099082,1.15594317649014,0.904984877276638
"AT",-0.991665543912977,-1.63997614303054,-0.958397230806354,-0.973805554889657,-1.76911905085181,1.89515247894908,-1.43869830508315,-0.712084407354526,-1.06618076721703,-1.02476998873751,2.19975193106781,1.46916095960219,1.38911041143629,2.67283134314071,-0.311072910002643,-1.55398626870367,1.49258329740072,1.28046304659934,0.588217691209528,1.37813073451773,2.17963995501467
"AT",1.21471746916683,-0.633840997039949,0.315250881607352,0.330022069814461,1.63221011794676,2.49933651906036,0.168507854119388,1.0742043010844,1.18364720002561,0.0672227768925339,-0.545256896380277,-0.90772082698441,-1.60671401399577,-0.916497308007568,-1.61868885159474,-1.14519255603254,-0.278972347955332,-1.84485785755108,-1.41229082742416,-2.30921183797252,-1.16216475564401
"AT",2.2104717634381,-0.0968171821360455,0.620629033762228,1.10402206352506,0.141824909111767,0.349182241442093,1.12680171631647,0.54299740509092,1.49663970412635,1.50549206602535,-2.23934728572959,-3.18204284741916,-0.956146073206905,-2.42899941711767,-2.50575095517405,-0.491826885546198,-1.34866669659599,-2.34918444033285,-1.04126819692813,-2.58646685907508,-1.62571186999353
"AT",0.541138350614513,1.23593002070112,1.66646371451429,-0.0760026507373213,0.137472173520621,-0.760918975673091,0.525055237949881,-1.20864867753693,0.0578663637855516,-1.20185822451559,1.49238649087513,0.00338547560304681,-0.293923251758806,1.42585566613172,1.64797734175785,-1.03768953666955,0.563002003499498,0.0608230233639213,0.237242713341714,0.620275701186153,0.173137427951262
"AT",0.810561635446769,-3.21586336866215,-0.505095281460317,-0.0167734059488683,-1.62051947376652,-1.52757006795025,-0.83012178478129,-0.605553003956563,-1.07567550508332,0.345593476197057,0.538757611172616,2.06747538884191,1.48910518665226,0.837210175896499,2.47485359155326,1.8235891317933,2.12736750359593,2.24518116129099,0.445858810897338,0.143721480081076,2.85429154436042
"AT",-1.16653916359502,1.10073556253262,0.773142046819886,1.42309398747885,0.816315134691535,0.685650946978879,-1.5222925155352,-0.592102540798275,-0.440810795626919,-0.633294807580771,1.9543700464158,1.5088228530248,1.21369741794089,1.62418871333494,2.62653045519275,1.60881877364018,3.20984336926039,1.46979615250263,0.679133704571544,1.90939925936611,1.8191364200428
"AT",-1.1526559259506,-1.77739534097755,-1.22248893106583,-2.9486461308081,-1.79879788552605,-1.96139030828955,-0.922748369197013,-1.80765539830777,0.339028923937254,-0.837302407617371,0.342546045505601,-0.848576078447059,-0.353068527492765,-0.477455115169305,-0.84958789349557,-0.692369795603063,-0.088135197187944,0.211945295490077,0.397987794471804,0.426171465823792,-2.69778577033063
"AT",0.411460988937695,0.648299702826574,-1.96076189205939,-0.353852025093661,0.195280792884095,0.118323869568813,-0.709757447166251,0.0738585967781606,-2.67161180206976,-1.89476165819835,0.0611188039420859,-0.846548124483852,-0.337736102574991,-0.350731837023799,-1.36388234028513,-1.21653974990345,-1.20778876686343,-0.0129036041178136,-2.26571919668931,-0.762749343381856,-0.794972980272119
"AT",0.81977648674944,0.343554476448283,-0.143720806999152,-1.25196627471821,0.0543914580433846,-1.12893726068582,-2.22269426732184,0.669045641412084,-0.963472159514083,-0.679732419539679,2.4559254928269,1.5946255990392,1.96309793191197,-0.767141771783439,1.24595863208778,1.78620169030534,1.30544696103264,3.04861929399,2.50801092322407,2.72864755631234,3.18614759291849
"AT",1.48315698310844,1.42585849552234,2.55942760708223,0.834177122429129,0.318309791275474,1.43246674016301,0.559033094577804,2.32447504766043,2.79132416308809,1.55388922439199,-1.04653925668285,-1.68595076058704,-0.169613383274413,-0.650034637245126,0.0232731159557254,-0.983012560671396,-1.45200225053366,-0.0462606696657794,-0.74765542228667,-1.88777760099439,-2.13688644199958
